"ID2","LONDD","LATDD","ELEVATION","Tann"
900,-149.333,68.65,900,-120
901,-149.167,68.067,866,-126
902,-149.167,68.067,866,-126
903,-149.067,68.7,733,-117
904,-149.067,68.7,733,-117
905,-149.983,68.717,616,-112
906,-149.983,68.717,616,-112
907,-149.867,68.817,500,-112
908,-149.867,68.817,500,-112
909,-149.883,68.892,433,-112
910,-149.867,68.967,386,-112
911,-149.867,68.967,386,-112
912,-149.867,68.967,386,-112
913,-149.867,69.025,366,-108
914,-148.017,69.05,400,-105
915,-148.017,69.05,400,-105
916,-148.9,69.149,350,-107
917,-148.9,69.149,350,-107
918,-148.842,69.183,283,-108
919,-148.667,70.017,50,-110
920,-148.583,70.058,40,-110
921,-148.583,70.058,40,-110
922,-148.5,70.092,33,-109
923,-148.45,70.133,26,-109
924,-148.45,70.133,26,-109
925,-148.45,70.183,20,-111
926,-148.367,70.225,16,-111
927,-148.367,70.225,16,-111
928,-148.367,70.225,16,-111
929,-148.917,70.35,10,-114
930,-148.917,70.35,10,-114
931,-148.583,70.383,10,-113
932,-87.072,41.65,185,97
933,-144.658,63.94,360,-42
934,-133.467,68.267,105,-91
935,-132.017,67.65,236,-91
936,-133.45,69.05,60,-105
937,-135.933,65.95,615,-62
938,-96.33,38.28,335,127
939,-99.15,37.12,635,141
940,-100.5,37.25,762,130
941,-99.33,38.95,610,118
942,-97.42,42.77,390,87
943,-97.37,43.08,390,82
944,-96.17,43.75,409,69
945,-91.95,43.52,285,66
946,-101.38,38.05,920,116
947,-93.75,40.98,346,95
948,-94.07,40.12,274,107
949,-95.513,39.53,280,119
950,-101.42,43,992,84
951,-101.42,43,992,84
952,-102,42.83,1082,80
953,-102.33,42.75,1082,76
954,-103.83,42.75,1478,74
955,-104.33,42.75,1526,69
956,-105.383,51.311,556,26
957,-108.883,52.842,547,16
958,-105.563,52.696,544,10
959,-105.217,52.717,494,7
960,-108.367,53.583,762,-1
961,-108.367,53.583,762,-1
962,-108.367,53.6,762,-1
963,-108.483,53.783,762,0
964,-105.808,53.346,494,5
965,-105.767,53.49,494,5
966,-105.256,53.479,494,1
967,-105.867,53.558,494,3
968,-105.933,53.567,494,3
969,-106.067,53.833,524,1
970,-106,53.933,524,-2
971,-105.8,54.017,524,-3
972,-105.817,54.033,524,-3
973,-105.717,54.05,524,-3
974,-105.7,54.067,524,-3
975,-105.517,54.283,594,-5
976,-105.2,54.433,594,-8
977,-105.55,54.55,594,-7
978,-105.533,54.575,594,-7
979,-105.433,54.733,594,-8
980,-105.267,55.25,594,-9
981,-105.683,57.8,549,-32
982,-105.683,57.8,549,-32
983,-105.75,59.5,213,-53
984,-105.75,59.5,213,-53
985,-105.383,60.2,213,-67
986,-104.883,61.1,394,-77
987,-111.12,48.92,1071,41
988,-73.53,42.7,380,80
989,-73.88,42.28,77,87
990,-73.68,42.47,87,87
991,-73.58,42.53,190,79
992,-73.283,41.817,360,80
993,-73.43,42.65,529,69
994,-73.52,42.53,188,79
995,-74.05,42.65,387,67
996,-73.6,42.633,170,79
997,-94.188,51.079,379,5
998,-91.55,51.117,379,-2
999,-93.717,51.433,379,-1
1000,-96.17,64.33,12,-128
1001,-97,64,137,-129
1002,-98,63.83,137,-126
1003,-99,63.75,137,-123
1004,-93.75,62.75,61,-118
1005,-100,63,137,-119
1006,-94.92,61.83,61,-108
1007,-97,62.33,168,-113
1008,-96.6,61.83,152,-107
1009,-96,61.2,152,-104
1010,-95.33,59.83,61,-86
1011,-96,59.92,61,-88
1012,-95.92,59.75,61,-86
1013,-97,61,61,-98
1014,-97.83,60.05,168,-89
1015,-100.67,60.83,168,-93
1016,-98.83,60.33,168,-89
1017,-94,58.67,35,-76
1018,-94,58.67,35,-76
1019,-97.17,59.33,61,-79
1020,-98,59.17,274,-77
1021,-96.42,59.25,274,-79
1022,-98.92,59.17,274,-75
1023,-96.17,58.33,35,-69
1024,-97.17,58.25,274,-66
1025,-98.17,58.17,274,-61
1026,-99.17,58.42,274,-62
1027,-99.83,59.08,274,-69
1028,-101.17,59.58,366,-73
1029,-101.43,59.11,351,-67
1030,-100,58.75,351,-65
1031,-100.3,58.87,351,-66
1032,-96.67,55,233,-23
1033,-105.67,55.75,358,-11
1034,-105.67,55.75,358,-11
1035,-105.67,55.75,358,-11
1036,-105.67,55.75,358,-11
1037,-105,55.75,358,-13
1038,-105,55.75,358,-13
1039,-105,55.75,358,-13
1040,-105,55.75,358,-13
1041,-102,55,299,-5
1042,-102,55,299,-5
1043,-102,55,299,-5
1044,-102,55,299,-5
1045,-102,55,299,-5
1046,-102,55,299,-5
1047,-95.08,51.25,335,7
1048,-95.08,51.25,335,7
1049,-95.08,51.25,335,7
1050,-95.08,51.25,335,7
1051,-95.17,50.83,335,13
1052,-95.17,50.83,335,13
1053,-95.17,50.83,335,13
1054,-102.67,53.75,271,2
1055,-102.67,53.75,271,2
1056,-102.67,53.75,271,2
1057,-102.67,53.75,271,2
1058,-102.67,53.75,271,2
1059,-104.83,54.33,442,-13
1060,-104.83,54.33,442,-13
1061,-108.17,53.55,689,-2
1062,-101.08,51.83,689,1
1063,-101.08,51.83,689,1
1064,-99.87,50.68,396,4
1065,-100.05,50.88,304,5
1066,-99.65,50.717,724,14
1067,-99.65,50.717,724,14
1068,-99.95,50.73,724,4
1069,-96.38,49.43,267,21
1070,-103.59,50.65,558,20
1071,-101,50.42,546,14
1072,-100.75,49.67,464,27
1073,-99.93,49.72,408,23
1074,-99.68,49.52,417,25
1075,-99.28,49.4,376,28
1076,-97.63,50.48,221,13
1077,-102.19,49.96,620,17
1078,-100.05,49.02,526,21
1079,-100.07,49.07,526,21
1080,-100.15,49.07,526,21
1081,-96,57.17,213,-56
1082,-97.83,57.25,274,-49
1083,-96.92,56.67,265,-48
1084,-97,56.33,265,-40
1085,-98,56,233,-34
1086,-97.8,55,213,-18
1087,-96,55,213,-25
1088,-96.33,54.83,213,-22
1089,-95,54.83,138,-23
1090,-94.33,54.67,138,-24
1091,-98.33,55,233,-17
1092,-96.33,54.33,233,-17
1093,-96.33,54.17,233,-17
1094,-95.9,54.33,233,-17
1095,-98.33,55.92,233,-33
1096,-98.83,56,233,-29
1097,-100.25,56.75,340,-36
1098,-100.64,56.98,340,-39
1099,-101.37,56.86,340,-38
1100,-71.317,44.267,1550,25
1101,-89.53,36.9,99,141
1102,-88.63,35.8,122,147
1103,-87.98,36.02,110,141
1104,-83.42,36.02,305,132
1105,-81.92,34.63,183,157
1106,-82.82,34.53,192,158
1107,-83.23,34.39,251,157
1108,-84.22,33.9,305,154
1109,-86.12,34.1,305,155
1110,-87.35,33.17,123,168
1111,-87.67,32.58,30,175
1112,-86.25,30.38,7,195
1113,-87.33,30.71,52,192
1114,-87.63,31.02,61,186
1115,-88.35,30.8,43,190
1116,-89.6,31.29,99,186
1117,-90.2,31.14,130,187
1118,-91.2,31.55,110,183
1119,-91.23,32.14,23,183
1120,-90.87,32.3,43,181
1121,-90.15,33.52,40,171
1122,-89.23,33.543,134,166
1123,-88.68,33.78,76,167
1124,-88.72,34.15,84,165
1125,-89.3,34.31,146,161
1126,-90.28,34.26,46,165
1127,-83.9,32.79,168,176
1128,-84.22,31.83,94,186
1129,-83.33,31.4,94,188
1130,-82.85,31.21,61,189
1131,-81.38,31.75,5,192
1132,-82.3,32.4,64,185
1133,-82.68,33.46,168,167
1134,-83.25,33.55,149,167
1135,-84.25,32.62,119,176
1136,-80.17,36.11,268,146
1137,-78.03,36.01,64,149
1138,-77.63,36.43,30,148
1139,-79.15,35.77,122,151
1140,-78.55,35.91,64,151
1141,-76.53,35.94,3,159
1142,-76.85,34.73,8,170
1143,-79.33,34.5,41,165
1144,-81.82,33.55,61,168
1145,-80.37,33.21,15,179
1146,-79.95,33.06,5,181
1147,-78.88,33.72,6,173
1148,-79.72,32.93,3,184
1149,-93.27,34.51,175,154
1150,-92.68,34.54,131,163
1151,-94.42,33.48,105,173
1152,-93.48,33.37,94,170
1153,-92.32,33.11,34,171
1154,-91.63,33.01,34,174
1155,-92.33,32.53,46,178
1156,-93.2,32.58,91,176
1157,-94.37,32.49,91,180
1158,-80.27,32.87,3,182
1159,-93.57,31.51,88,179
1160,-92.83,30.5,6,195
1161,-93.72,30.13,2,196
1162,-81.68,32.24,21,188
1163,-85.37,30.82,40,191
1164,-85.88,31.79,152,181
1165,-86.77,32.28,56,181
1166,-94.28,29.93,3,200
1167,-91.72,30.34,3,194
1168,-91.53,29.78,1,199
1169,-91.03,29.67,1,201
1170,-90.52,29.78,3,202
1171,-85.82,33.61,198,156
1172,-90.42,30.47,8,194
1173,-89.98,29.88,8,202
1174,-90.42,30.2,1,196
1175,-89.83,30.3,6,196
1176,-87.27,34.63,207,155
1177,-91.48,34.83,67,163
1178,-91.75,35.17,64,159
1179,-92.72,35.18,113,159
1180,-93.8,35.78,183,140
1181,-93.73,36.1,427,139
1182,-94.07,36.43,396,135
1183,-94.33,35.23,150,159
1184,-94.07,34.73,290,153
1185,-88.77,31.1,38,184
1186,-89.68,32.32,122,175
1187,-88.03,32.43,15,175
1188,-94.4,30.11,14,198
1189,-88.467,45.883,429,41
1190,-88.633,45.867,456,40
1191,-88.417,45.85,414,41
1192,-88.367,45.85,396,41
1193,-88.4,45.85,414,41
1194,-88.667,45.833,461,42
1195,-118.96,47.43,488,93
1196,-118.75,47.45,549,89
1197,-119.41,47.21,366,105
1198,-118.68,47.35,518,89
1199,-117.13,46.73,732,81
1200,-118.58,47.13,564,92
1201,-119.6,46.88,290,106
1202,-118.65,46.8,457,102
1203,-118.86,47.63,610,90
1204,-119.13,46.8,351,104
1205,-119.75,47.15,366,103
1206,-120.26,46.53,411,83
1207,-117.23,46.81,732,84
1208,-118.7,47.7,701,81
1209,-118.93,46.5,488,112
1210,-119.88,46.53,427,96
1211,-119.43,47.15,366,105
1212,-118.43,46.78,503,101
1213,-117.96,47.31,549,86
1214,-118.51,46.78,457,102
1215,-118.15,46.76,351,101
1216,-119.13,46.8,351,104
1217,-117.88,46.8,427,100
1218,-119.03,46.72,351,104
1219,-117.65,46.82,488,99
1220,-117.97,46.77,427,100
1221,-118.77,46.63,290,106
1222,-118.1,47.37,610,81
1223,-119,46.7,351,103
1224,-118.37,46.77,457,101
1225,-119.08,46.73,290,104
1226,-117.85,46.82,488,100
1227,-117.95,47.28,610,86
1228,-118.58,46.65,335,107
1229,-118.47,46.67,320,101
1230,-120.45,46.28,244,101
1231,-117.7,46.93,549,95
1232,-118.3,46.78,411,103
1233,-119.62,46.73,213,108
1234,-120.47,46.22,366,101
1235,-118.18,47,457,96
1236,-118.08,46.8,488,101
1237,-120.32,46.33,229,108
1238,-118.12,46.72,488,101
1239,-120.47,46.9,610,82
1240,-120.7,46.38,274,96
1241,-119.8,46.55,488,113
1242,-119.42,46.73,213,109
1243,-119.48,46.38,244,117
1244,-118.68,47.1,549,94
1245,-119.85,47.13,381,101
1246,-119.67,47.6,610,83
1247,-119.37,47.88,655,84
1248,-119.58,47.88,671,85
1249,-119.8,47.73,792,77
1250,-119.22,46.13,274,103
1251,-119.73,47.83,762,77
1252,-118.32,46.83,518,103
1253,-118.85,47.08,457,98
1254,-119.48,45.95,335,118
1255,-119.48,46.28,152,112
1256,-119.43,46.38,137,117
1257,-119.73,46.2,305,106
1258,-119.6,47.75,762,84
1259,-120.02,47.65,823,64
1260,-119.53,47.45,610,92
1261,-119.45,47.25,381,105
1262,-119.38,45.93,152,118
1263,-119.3,46.33,137,117
1264,-119.98,47.23,305,96
1265,-119.43,46.93,122,105
1266,-118.58,47.12,549,92
1267,-119.6,46.12,335,108
1268,-120.08,47.28,213,96
1269,-119.37,47.6,488,91
1270,-107.583,37.817,3740,-15
1271,-112.396,46.531,2130,39
1272,-112.166,46.452,1895,47
1273,-124.0333,44.3667,46,107
1274,-124,44.6,46,105
1275,-123.9333,44.95,61,98
1276,-123.8833,44.7333,91,104
1277,-123.8667,44.75,91,104
1278,-123.8,44.7333,91,100
1279,-123.75,44.7,91,100
1280,-123.7,44.6833,183,100
1281,-123.5667,44.65,274,99
1282,-123.55,44.55,1000,99
1283,-123.5,44.5667,1067,102
1284,-123.55,44.5333,1250,99
1285,-123.5,44.5167,305,102
1286,-123.4833,44.5,305,103
1287,-123.4667,44.5,274,103
1288,-123.4667,44.6333,183,102
1289,-123.4333,44.6167,91,102
1290,-123.3167,44.5333,91,110
1291,-123.3,44.55,91,110
1292,-123.3,44.5333,122,110
1293,-123.25,44.7333,137,110
1294,-123.05,44.7167,91,112
1295,-122.9,44.5167,91,113
1296,-122.8,44.3833,152,106
1297,-122.75,44.45,183,106
1298,-122.55,44.4,274,95
1299,-122.5,44.3833,274,86
1300,-122.4333,44.4333,366,86
1301,-122.3667,44.4333,1219,86
1302,-122.25,44.3833,1219,68
1303,-122.2,44.4333,1006,68
1304,-122.1333,44.4333,1219,59
1305,-122.0667,44.4167,1402,59
1306,-122.0167,44.4333,1524,59
1307,-121.95,45.8667,1006,76
1308,-121.95,45.8667,1006,76
1309,-121.9333,45.8667,1006,76
1310,-121.9333,45.8667,1006,76
1311,-121.9167,45.8667,1006,76
1312,-121.9,45.8833,914,76
1313,-121.9,45.8833,914,76
1314,-121.8833,45.8833,914,76
1315,-121.8667,45.8833,914,76
1316,-121.9667,45.45,1097,70
1317,-121.8833,45.45,1219,70
1318,-121.8,44.4333,3048,57
1319,-121.75,44.2667,3048,39
1320,-121.6167,44.2333,3048,66
1321,-121.5,44.2333,2438,78
1322,-121.4,44.25,2438,78
1323,-121.25,44.2333,2743,82
1324,-121.1667,44.2333,2438,82
1325,-121.0833,44.2667,2438,83
1326,-116.95,46.92,792,75
1327,-116.65,46.93,914,63
1328,-116.9,46.9,792,75
1329,-116.85,46.8,1372,73
1330,-116.67,46.98,884,71
1331,-116.87,46.8,1433,73
1332,-116.92,46.8,1341,73
1333,-116.83,46.8,1402,75
1334,-116.83,46.8,1402,75
1335,-116.1,47.13,1036,42
1336,-116.67,46.97,884,71
1337,-116.67,47,884,71
1338,-116.67,46.77,853,75
1339,-116.73,47.13,1219,65
1340,-115.2,46.47,1707,41
1341,-119.62,48.63,1067,78
1342,-118.7,48.2,549,67
1343,-117.03,46.83,853,81
1344,-117.27,46.9,732,82
1345,-117.27,46.92,671,82
1346,-117.53,47.63,716,82
1347,-117.55,47.47,701,83
1348,-117.4,47.5,732,81
1349,-117.6,47.73,610,85
1350,-117.43,47.88,610,83
1351,-117.35,47.7,610,86
1352,-117.18,47,732,82
1353,-117.55,46.28,1402,47
1354,-117.57,46.23,1585,47
1355,-117.55,46.18,1372,47
1356,-117.52,46.13,1737,46
1357,-118.55,48.18,1372,57
1358,-119.95,48.68,2134,10
1359,-119.93,48.55,1890,20
1360,-119.93,48.55,1890,20
1361,-117.2,47,762,82
1362,-132.27,68.93,15,-102
1363,-131.77,69.03,61,-105
1364,-133.23,69.13,30,-104
1365,-132.92,69.28,30,-107
1366,-132.62,69.38,24,-110
1367,-132.85,69.43,26,-110
1368,-133.55,69.35,30,-108
1369,-132.52,68.18,274,-100
1370,-133.72,68.22,91,-91
1371,-134.73,69.27,24,-105
1372,-134.57,69.33,18,-105
1373,-134.45,69.38,12,-107
1374,-134.42,69.57,6,-109
1375,-134.05,69.53,15,-109
1376,-132.38,68.42,30,-102
1377,-133.25,69.17,30,-107
1378,-133.75,69.28,30,-106
1379,-131.57,69.6,27,-110
1380,-132.47,68.32,213,-101
1381,-138.28,68.32,439,-108
1382,-129,69.07,285,-112
1383,-130.15,69.15,46,-105
1384,-131.63,68.2,183,-101
1385,-128.75,69.42,69,-110
1386,-129.38,69.68,38,-109
1387,-130.92,69.68,30,-111
1388,-131.58,69.37,15,-108
1389,-131.23,68.43,183,-103
1390,-131.18,68.58,30,-105
1391,-130.28,68.98,58,-104
1392,-128.93,68.8,213,-110
1393,-130.42,69.95,15,-111
1394,-135.7,66.03,600,-74
1395,-135.65,66.05,701,-80
1396,-121.617,48.233,190,76
1397,-122.561,49.325,540,92
1398,-68.07,46.8,167,39
1399,-68.35,46.38,245,34
1400,-68.33,46.55,183,34
1401,-68.38,46.18,203,34
1402,-68.72,46.13,199,38
1403,-68.62,46.37,225,34
1404,-68.88,46.63,286,29
1405,-68.85,46.95,379,24
1406,-68.53,46.93,276,31
1407,-68.32,47.28,188,32
1408,-68.63,46,253,44
1409,-68.37,45.8,136,46
1410,-68.15,45.78,157,47
1411,-68.13,45.55,96,49
1412,-68.05,45.35,91,49
1413,-67.8503,45.7668,142,48
1414,-67.8,45.4,113,51
1415,-67.63,45.2,62,57
1416,-67.92,46,146,45
1417,-67.53,46.95,244,34
1418,-67.98,47.28,160,31
1419,-67.77,46.72,237,39
1420,-67.63,46.58,152,37
1421,-66.95,46.42,274,37
1422,-67.17,46.18,152,41
1423,-67.65,46.25,152,45
1424,-67.72,46.02,183,43
1425,-67.3,45.93,168,48
1426,-67.03,46.05,168,45
1427,-67.47,45.63,114,51
1428,-67.02,45.73,145,49
1429,-70.65,45.03,522,31
1430,-69.93,45.25,385,38
1431,-69.67,45.12,283,43
1432,-70.556,44.8962,519,31
1433,-70.68,44.58,248,48
1434,-70.25,44.58,173,55
1435,-70.45,44.7,204,45
1436,-70.4,44.47,174,59
1437,-70.65,44.38,212,54
1438,-70.62,44.2,155,62
1439,-70.23,44.2,88,67
1440,-70.35,43.98,91,70
1441,-69.87,44.28,52,71
1442,-69.67,44.1,65,74
1443,-69.53,44.25,62,72
1444,-69.35,44.4,154,67
1445,-69.62,44.38,54,70
1446,-69.83,44.62,77,66
1447,-69.57,44.53,43,68
1448,-69.9,44.9,126,53
1449,-69.98,45.12,363,45
1450,-70.1,44.13,74,72
1451,-70.08,44.72,172,52
1452,-69.5,44.72,80,63
1453,-69.8,44.42,97,70
1454,-108.15,37.417,3060,12
1455,-108.504,37.474,2085,87
1456,-108.095,37.426,3610,12
1457,-108.221,37.469,2707,55
1458,-108.103,37.469,3290,12
1459,-118.367,52.733,1935,-18
1460,-117.083,52.783,2209,-27
1461,-117.617,52.733,1675,-22
1462,-118.1,52.867,1120,16
1463,-80.353,26.359,7,233
1464,-80.366,26.359,8,233
1465,-80.346,26.354,6,233
1466,-80.34,26.351,8,233
1467,-80.308,26.353,6,235
1468,-80.333,26.261,2,237
1469,-80.333,26.261,2,237
1470,-80.324,26.275,5,237
1471,-80.315,26.307,7,237
1472,-80.314,26.314,7,237
1473,-80.306,26.336,7,235
1474,-80.306,26.336,7,235
1475,-80.304,26.343,8,235
1476,-80.32,26.348,6,235
1477,-80.338,26.342,6,233
1478,-80.338,26.342,6,233
1479,-80.379,26.289,5,235
1480,-80.386,26.302,5,235
1481,-80.385,26.313,4,235
1482,-80.369,26.325,5,235
1483,-80.337,26.341,5,233
1484,-80.366,26.333,6,235
1485,-80.358,26.308,2,235
1486,-80.357,26.276,5,235
1487,-80.356,26.296,5,235
1488,-80.369,26.306,4,235
1489,-80.389,26.251,7,235
1490,-80.373,26.313,6,235
1491,-80.379,26.326,6,235
1492,-80.378,26.334,6,233
1493,-80.378,26.359,5,233
1494,-80.304,26.331,6,237
1495,-80.326,26.321,5,237
1496,-80.343,26.311,6,235
1497,-77.35,45.183,381,47
1498,-76.6,44.517,192,60
1499,-80.307,26.282,6,237
1500,-80.411,26.288,5,235
1501,-99.23,47.13,444,46
1502,-99.23,47.13,444,46
1503,-99.23,47.13,444,46
1504,-99.23,47.13,444,46
1505,-99.37,46.9,530,50
1506,-93.9,45.28,300,65
1507,-93.88,45.27,313,65
1508,-94.02,45.35,300,62
1509,-93.05,45.33,268,67
1510,-90.42,48.05,545,26
1511,-90.48,48.05,578,26
1512,-90.43,48.05,541,26
1513,-90.32,48.08,592,25
1514,-90.47,48.05,540,26
1515,-80.381,26.387,8,233
1516,-80.485,25.869,6,239
1517,-80.72,25.814,5,236
1518,-80.531,26.189,6,233
1519,-80.483,25.008,0,245
1520,-80.751,26.174,5,232
1521,-80.469,26.167,5,235
1522,-80.523,26.19,6,233
1523,-80.609,26.17,4,233
1524,-80.469,26.036,6,237
1525,-80.339,26.517,8,231
1526,-80.799,25.319,2,238
1527,-80.339,26.523,7,231
1528,-80.342,26.523,9,231
1529,-80.795,25.279,3,238
1530,-80.795,25.319,3,238
1531,-80.643,25.198,6,239
1532,-80.644,25.206,6,239
1533,-80.736,25.213,6,238
1534,-80.849,26.363,7,230
1535,-80.646,25.287,5,239
1536,-80.669,25.974,5,235
1537,-80.416,26.481,9,233
1538,-80.644,25.206,6,239
1539,-81.87,29.3,14,208
1540,-81.85,29.3,34,208
1541,-81.87,29.29,14,208
1542,-81.87,29.3,15,208
1543,-82.03,29.22,38,208
1544,-84.93,30.55,76,193
1545,-84.95,30.57,46,193
1546,-84.9,30.54,69,193
1547,-91.32,49.47,454,9
1548,-90.78,50.12,419,0
1549,-90.67,50.23,450,-1
1550,-90.48,50.42,400,-3
1551,-90.42,50.95,375,-6
1552,-90.17,51.35,369,-10
1553,-91.87,50.07,374,11
1554,-91.97,50.02,374,11
1555,-92.4,49.68,372,14
1556,-92.35,49.55,372,16
1557,-91.2,49.25,445,10
1558,-90.05,48.93,484,5
1559,-88.12,49.22,229,6
1560,-87.25,49.65,338,-2
1561,-85.15,49.722,272,1
1562,-83.02,49.55,218,3
1563,-81.72,49.25,237,9
1564,-80.85,48.55,308,8
1565,-80.1,48.05,320,13
1566,-88.8,48.33,196,28
1567,-65.95,49,1076,-1
1568,-65.95,49,1076,-1
1569,-65.95,49,1076,-1
1570,-71.117,47.4,1136,2
1571,-71.117,47.4,909,2
1572,-70.3,46.7,606,26
1573,-70.883,45.45,394,32
1574,-71.133,47.467,818,2
1575,-71.25,47.55,803,2
1576,-70.933,47.633,818,3
1577,-70.917,47.633,773,3
1578,-71.233,47.15,719,21
1579,-71.433,47,168,39
1580,-71.433,47,168,39
1581,-71.367,47.083,440,26
1582,-71.183,47.4,772,5
1583,-71.2,47.417,772,5
1584,-73.833,49.283,409,2
1585,-73.083,48.9,333,10
1586,-74.55,49.8,363,-3
1587,-76.7,49.367,340,2
1588,-78.2,48.25,303,12
1589,-77.75,49.783,273,-4
1590,-77.817,49.65,288,-1
1591,-76.817,47.083,379,22
1592,-77.75,48.15,303,10
1593,-76.317,47.717,363,16
1594,-71.367,46.95,152,39
1595,-71.233,47.633,788,2
1596,-71.4,47.767,791,2
1597,-71.5,46.45,140,43
1598,-66.183,48.9,1045,4
1599,-66.183,48.9,1061,4
1600,-66.183,48.9,1121,4
1601,-70.933,46.933,68,46
1602,-71.667,48.267,394,17
1603,-71.567,48.366,166,23
1604,-70.976,47.597,818,3
1605,-69.833,47.45,30,29
1606,-69.4,48,31,32
1607,-65.167,48.667,424,16
1608,-65.533,48.983,606,7
1609,-67.7,48.783,106,21
1610,-66.633,48.883,1091,4
1611,-71.6,46.567,112,45
1612,-63.55,50.25,18,12
1613,-63.55,50.25,18,12
1614,-74.03,41.02,29,104
1615,-70.001,41.933,2,95
1616,-70.65,41.88,30,97
1617,-70,41.83,2,95
1618,-70.02,41.77,9,95
1619,-70.08,41.7,9,95
1620,-70.22,41.7,6,96
1621,-70.35,41.7,12,97
1622,-70.45,41.7,20,97
1623,-70.53,41.6,6,99
1624,-70.43,41.65,12,98
1625,-70.03,42,3,95
1626,-70.18,42.07,1,96
1627,-70.001,41.933,2,95
1628,-71.33,42.43,50,92
1629,-71.33,46.79,16,47
1630,-72.87,45.47,265,60
1631,-89.9,46.25,488,38
1632,-89.7,46.183,488,38
1633,-91.28,45.2,335,61
1634,-88,43.42,274,76
1635,-88.2,43.33,259,73
1636,-88.38,43.28,305,74
1637,-88.43,43.15,274,76
1638,-88.55,42.8,259,80
1639,-88.18,45.15,265,57
1640,-88.8,45.32,472,46
1641,-88.17,45.48,320,52
1642,-87.62,45.7,271,50
1643,-87.83,46.07,347,43
1644,-87.53,46.3,427,41
1645,-88.22,46.57,488,34
1646,-88.45,46.57,472,38
1647,-88.85,46.6,421,44
1648,-88.88,46.35,488,42
1649,-88.88,46.15,503,40
1650,-88.62,46.08,503,39
1651,-89.07,46.18,518,39
1652,-89.42,46.25,509,37
1653,-89.95,46.48,463,37
1654,-90.4,46.42,448,42
1655,-90.58,46.28,457,40
1656,-90.17,46.27,457,39
1657,-89.97,46.15,488,40
1658,-90.08,45.9,488,41
1659,-90.63,46.15,457,42
1660,-91.35,46.35,381,39
1661,-91.8,46.22,326,43
1662,-91.58,45.63,442,53
1663,-91.47,45.82,396,48
1664,-90.97,45.9,320,41
1665,-90.62,45.83,457,44
1666,-90.3,45.6,472,41
1667,-90.32,45.3,472,45
1668,-88.2,43.6,305,72
1669,-88.22,43.87,283,71
1670,-87.87,43.85,229,71
1671,-87.73,44.07,223,69
1672,-88.07,44.15,250,70
1673,-87.73,44.28,226,67
1674,-87.87,44.42,244,65
1675,-89.7,45.57,472,44
1676,-89.48,45.42,503,44
1677,-90.65,45.13,396,49
1678,-92,45.57,381,55
1679,-78.75,42.1,427,65
1680,-79.17,41.75,457,74
1681,-78.42,41.73,518,66
1682,-77.95,41.83,579,65
1683,-77.77,41.72,518,67
1684,-77.3,41.73,457,73
1685,-76.72,41.88,457,75
1686,-76.23,41.9,457,76
1687,-76.6,41.52,427,73
1688,-77.0289,41.4839,330,79
1689,-76.58,41.3,305,84
1690,-76.523,41.12,152,91
1691,-76.37,40.83,366,87
1692,-75.7979,40.8425,300,84
1693,-75.93,41.05,335,79
1694,-75.75,41.18,457,77
1695,-75.75,41.6,335,81
1696,-75.53,41.78,610,70
1697,-76.05,42.25,309,76
1698,-77.27,42.22,381,73
1699,-77.57,42.48,518,67
1700,-77.98,42.23,533,64
1701,-78.2904,42.2505,471,65
1702,-74.07,41.55,138,94
1703,-73.88,42.28,77,87
1704,-73.82,43.55,243,64
1705,-74.13,43.97,473,46
1706,-73.78,42.93,47,83
1707,-74.03,44.52,518,44
1708,-73.7478,44.1392,490,41
1709,-74.45,43.98,525,42
1710,-74.25,44.45,504,45
1711,-73.7111,43.2327,107,73
1712,-74.42,44.32,480,47
1713,-74.25,43.78,506,46
1714,-74.52,44.08,535,45
1715,-74.3,43.38,299,56
1716,-73.7,43.92,360,55
1717,-71.17,44.8,381,35
1718,-72.15,43.02,389,62
1719,-72.2926,44.7037,491,47
1720,-72.58,44.07,398,50
1721,-73.0069,43.2753,217,59
1722,-71.95,41.45,29,98
1723,-71.9,41.87,77,87
1724,-76.58,41.77,399,80
1725,-70.45,45.18,349,36
1726,-68.02,46.62,158,38
1727,-68.2,47.03,176,32
1728,-68.4688,47.1897,228,30
1729,-68.47,46.77,186,34
1730,-68.17,46.03,249,41
1731,-68.62,45.63,102,49
1732,-68.48,45.37,65,52
1733,-70.03,44.23,82,69
1734,-70.15,44.8,192,52
1735,-74.08,41.88,61,90
1736,-74.05,42.6,412,67
1737,-74.4,43.65,503,45
1738,-74.23,43.98,513,44
1739,-73.9657,44.1341,873,30
1740,-74.28,44.4,498,45
1741,-74.28,44.4,498,45
1742,-74.87,44.1,526,45
1743,-73.6,43.83,432,59
1744,-73.9,44.33,546,38
1745,-74.38,44.32,480,47
1746,-74.85,44.1,540,45
1747,-73.97,43.55,793,58
1748,-73.73,43.65,291,64
1749,-74.67,43.62,789,40
1750,-74.25,44.03,509,41
1751,-74.17,43.83,474,46
1752,-74.37,44.32,480,47
1753,-74.17,43.87,517,44
1754,-73.7406,44.1433,695,41
1755,-74.3,44.38,493,45
1756,-73.7,43.83,319,61
1757,-73.968,44.181,661,38
1758,-74.12,43.83,482,47
1759,-74.48,44.13,528,44
1760,-73.9443,44.1309,1145,30
1761,-73.98,44.12,843,30
1762,-74.58,44.58,421,47
1763,-73.9358,44.1069,1315,30
1764,-74.15,44.25,478,39
1765,-74.95,44.05,515,45
